1659551402	-59	e7:bf:d9:a6:76:13
1659551402	-68	e6:d8:1e:54:cb:c7
1659551409	-59	e7:bf:d9:a6:76:13
1659551409	-65	e6:d8:1e:54:cb:c7
1659551416	-59	e7:bf:d9:a6:76:13
1659551416	-70	e6:d8:1e:54:cb:c7
1659551423	-59	e7:bf:d9:a6:76:13
1659551423	-73	e6:d8:1e:54:cb:c7
1659551430	-77	e7:bf:d9:a6:76:13
1659551430	-70	e6:d8:1e:54:cb:c7
1659551437	-79	e7:bf:d9:a6:76:13
1659551437	-59	e6:d8:1e:54:cb:c7
1659551444	-77	e7:bf:d9:a6:76:13
1659551444	-70	e6:d8:1e:54:cb:c7
1659551451	-79	e7:bf:d9:a6:76:13
1659551451	-70	e6:d8:1e:54:cb:c7
1659551458	-82	e7:bf:d9:a6:76:13
1659551458	-73	e6:d8:1e:54:cb:c7
1659551465	-80	e7:bf:d9:a6:76:13
1659551465	-59	e6:d8:1e:54:cb:c7
1659551472	-79	e7:bf:d9:a6:76:13
1659551472	-59	e6:d8:1e:54:cb:c7
1659551479	-81	e7:bf:d9:a6:76:13
1659551479	-59	e6:d8:1e:54:cb:c7
1659551486	-80	e7:bf:d9:a6:76:13
1659551486	-59	e6:d8:1e:54:cb:c7
1659551493	-78	e7:bf:d9:a6:76:13
1659551493	-59	e6:d8:1e:54:cb:c7
1659551500	-73	e7:bf:d9:a6:76:13
1659551500	-59	e6:d8:1e:54:cb:c7
1659551507	-59	e7:bf:d9:a6:76:13
1659551507	-59	e6:d8:1e:54:cb:c7
1659551514	-59	e7:bf:d9:a6:76:13
1659551514	-59	e6:d8:1e:54:cb:c7
1659551521	-59	e7:bf:d9:a6:76:13
1659551521	-59	e6:d8:1e:54:cb:c7
