1660215402	2022-08-11 12:56:42	off
1660219068	2022-08-11 13:57:48	off
1660219783	2022-08-11 14:09:43	off
1660221906	2022-08-11 14:45:06	off
1660221918	2022-08-11 14:45:18	on
1660221983	2022-08-11 14:46:23	off
1660222203	2022-08-11 14:50:03	off
1660222655	2022-08-11 14:57:35	off
1660223888	2022-08-11 15:18:08	off
1660223997	2022-08-11 15:19:57	on
1660224062	2022-08-11 15:21:02	off
1660224179	2022-08-11 15:22:59	off
1660224510	2022-08-11 15:28:30	off
1660225553	2022-08-11 15:45:53	on
1660225618	2022-08-11 15:46:58	off
1660225793	2022-08-11 15:49:53	off
1660225923	2022-08-11 15:52:03	on
1660225988	2022-08-11 15:53:08	off
1660226160	2022-08-11 15:56:00	off
1660226636	2022-08-11 16:03:56	on
1660226701	2022-08-11 16:05:01	off
1660226711	2022-08-11 16:05:11	on
1660226776	2022-08-11 16:06:16	off
1660226794	2022-08-11 16:06:34	off
1660227237	2022-08-11 16:13:57	on
1660227302	2022-08-11 16:15:02	off
1660227333	2022-08-11 16:15:33	on
1660227399	2022-08-11 16:16:39	off
1660227471	2022-08-11 16:17:51	off
1660227477	2022-08-11 16:17:57	on
1660227542	2022-08-11 16:19:02	off
1660227762	2022-08-11 16:22:42	off
